has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,url_length,host_length,num_dots_host,has_at_sign,has_dash_host,path_length,is_https,is_shortener,URL,label
1,1,1,1,1,1,0,0,1,0,0,8,1,2,0,5,0,1,4,0,27,4,0,1,0,203,1,6,2,56,0,0,1,0,0,1,7,0,0,0,0,13,1,34,25,2,0,0,1,1,0,https://yyyyyyyyyyyyxx.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,9,1,1,0,5,0,2,5,0,26,4,0,0,0,124,1,6,1,54,0,0,1,0,0,1,7,0,0,0,0,15,2,27,18,2,0,0,1,1,0,https://yeimbra.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,1,0,3,0,1,3,0,25,4,0,0,0,113,1,4,1,50,0,0,1,0,0,1,7,0,0,0,0,12,1,34,25,2,0,0,1,1,0,https://webmailaspczit.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,1,0,3,0,0,2,0,24,17,0,0,0,161,1,3,1,32,0,0,1,0,0,1,7,0,0,0,0,12,0,37,28,2,0,1,1,1,0,https://webmail-asp-cz-it.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,2,0,3,0,1,3,0,24,5,0,0,0,114,1,5,2,50,0,0,1,0,0,1,7,0,0,0,0,12,1,31,22,2,0,0,1,1,0,https://updateluiss.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,2,0,3,0,1,4,0,24,5,0,0,0,114,1,6,2,50,0,0,1,0,0,1,7,0,0,0,0,10,1,32,23,2,0,0,1,1,0,https://updateeluiss.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,2,2,0,7,0,1,5,0,29,4,0,0,0,162,1,7,2,56,0,0,1,0,0,1,7,0,0,0,0,11,1,45,36,2,0,0,1,1,0,https://universeclinthomeuniverse.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,11,1,2,0,3,0,0,2,0,23,6,0,1,0,370,1,4,2,50,0,0,1,0,0,1,7,0,0,0,0,14,0,24,15,2,0,1,1,1,0,https://u-lb.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,3,0,3,0,2,2,0,25,8,0,1,0,192,1,5,3,63,0,0,1,0,0,1,8,0,0,0,0,12,2,52,43,2,0,0,1,1,0,https://ssssxxserver88888searchfigonline.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,2,0,3,0,1,4,0,25,4,0,0,0,178,1,5,2,44,0,0,1,0,0,1,7,0,0,0,0,8,1,37,28,2,0,1,1,1,0,https://sso-nifty-com-sso.weebly.com/,1
0,1,1,1,0,1,0,0,0,0,0,4,6,4,0,0,0,0,3,4,2,0,0,0,0,1028,5,3,4,73,0,0,1,0,0,1,9,0,0,1,13,15,0,43,34,3,0,0,1,1,0,https://sp304207.sitebeat.crazydomains.com/,1
1,1,0,1,0,1,1,0,0,0,0,4,0,16,0,0,0,24,3,1,3,10,0,0,0,250,0,4,16,8,0,0,1,0,1,1,1,0,0,0,0,2,10,63,12,1,0,1,43,1,0,https://aster-bd.com/PlalawebmailUpdateAccount/Sites/index.html,1
1,1,1,1,1,1,0,0,1,0,0,9,1,2,0,5,0,0,5,0,26,17,0,1,0,289,1,6,2,54,0,0,1,0,0,1,7,0,0,0,0,13,0,49,40,2,0,1,1,1,0,https://mantenimiento-planalfa-portal.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,9,1,2,0,3,0,0,3,0,24,18,0,1,0,211,1,4,2,54,0,0,1,0,0,1,7,0,0,0,0,10,0,30,21,2,0,1,1,1,0,https://logout-chu.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,5,0,5,0,1,6,0,24,26,0,0,0,202,1,11,5,50,0,0,1,0,0,1,10,0,0,0,0,13,1,26,17,2,0,0,1,1,0,https://idvsal.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,3,0,3,0,1,2,0,23,14,0,1,0,167,1,4,3,37,0,0,1,0,0,1,8,0,0,0,0,8,1,28,19,2,0,0,1,1,0,https://hellzimb.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,2,3,0,4,0,1,2,0,29,13,0,0,0,164,1,5,3,67,0,0,1,0,0,1,8,0,0,0,0,11,1,35,26,2,0,0,1,1,0,https://heartofiowamail.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,2,0,5,0,0,7,0,24,4,0,0,0,175,1,8,2,43,0,0,1,0,0,1,7,0,0,0,0,11,0,48,39,2,0,0,1,1,0,https://generalitatdecatalunyagencat.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,10,1,1,0,5,0,1,6,0,26,17,0,0,0,219,1,7,1,60,0,0,1,0,0,1,7,0,0,0,0,13,1,42,33,2,0,0,1,1,0,https://benutzernameeinreichen.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,7,1,2,0,3,0,0,3,0,24,20,0,0,0,259,1,4,2,58,0,0,1,1,0,1,7,0,0,0,0,14,0,38,29,2,0,1,1,1,0,https://batalkan-disini-10.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,9,3,2,0,5,0,0,4,0,29,18,0,1,0,199,2,5,2,42,0,0,1,0,0,1,7,0,0,0,0,12,0,29,20,2,0,1,1,1,0,https://ac-corsse.weebly.com/,1
1,1,1,1,1,1,0,0,1,0,0,8,1,1,0,3,0,1,2,0,23,4,0,0,0,144,1,3,1,36,0,0,1,0,0,1,7,0,0,0,0,11,1,38,29,2,0,0,1,1,0,https://731989395825512402.weebly.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,31,0,0,0,156,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,62,53,3,0,1,1,1,0,https://23486428-pinksfamily0-g20jz.sitebeat.crazydomains.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,37,1,0,0,128,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,46,37,1,0,1,1,1,0,https://assistance-lockers-redistribution.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,37,1,0,0,128,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,52,37,1,0,1,7,1,0,https://assistance-lockers-redistribution.com/as.php,1
1,1,1,1,0,1,1,1,1,1,0,8,4,1,0,88,0,0,4,0,23,25,1,0,0,1040,3,4,1,80,0,1,1,0,0,1,5,0,0,0,0,349,0,371,19,2,0,0,21,1,0,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Fhbcmdvg05%2Faccueil&dsh=S807488763%3A1765611519045247&followup=https%3A%2F%2Fsites.google.com%2Fview%2Fhbcmdvg05%2Faccueil&ifkv=Ac2yZaXrSrGhq_1h6Fb7Js_glxb-4Xm9aSiaYzIEQDwOq94lVpMSj5FmW8mKe0nsYfTx1G39SDn_&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin,1
1,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,1,12,1,1,0,557,1,0,2,16,0,0,0,0,1,0,2,0,0,0,0,7,0,426,100,7,0,0,17,1,0,https://mijn.overheid.nl.berichtenbox.l1tjxkgmdqghekubdurkea68msnzfea6kx1u2q2s9pwpvurkzexb.luizmatoso.com.br/berichtenbox.php?3kd0ETqog0OaVLUaHVG3UZghEgI7rd96HY3hR6LG5smO9zLiQEQWwOzaQNl3Smff728UYnxGvsypmqQrEOr2XN0ObBNn967lPNSJ82kuGZ1d7bZf6DbAd7GAEWqjlcIizjP3Vz21qXJiNH4ZODK9XBsRHwdfDr2crZlTK83iS4jAtyULEOV4bO57OpUaxzWx5y7KvUTi1rbFEloT1YXuJWrtleiDwn7zrf9ros59LPQ6gXLMRrLW4NCB4B2NPlK0n4003Tr0aYGgLrfQrneulrSgZV9wjWe7KUbIoclv7T4V,1
1,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,1,12,1,1,0,557,1,0,2,16,0,0,0,0,1,0,2,0,0,0,0,7,0,422,96,7,0,0,17,1,0,https://www.mijn.overheid.nl.berichtenbox.kzd7zmdi2ee35tbigy2kc2y1fb2tw5ftpaa9zrteqnw2mbjqrnnp.geyga.com/berichtenbox.php?3kd0ETqog0OaVLUaHVG3UZghEgI7rd96HY3hR6LG5smO9zLiQEQWwOzaQNl3Smff728UYnxGvsypmqQrEOr2XN0ObBNn967lPNSJ82kuGZ1d7bZf6DbAd7GAEWqjlcIizjP3Vz21qXJiNH4ZODK9XBsRHwdfDr2crZlTK83iS4jAtyULEOV4bO57OpUaxzWx5y7KvUTi1rbFEloT1YXuJWrtleiDwn7zrf9ros59LPQ6gXLMRrLW4NCB4B2NPlK0n4003Tr0aYGgLrfQrneulrSgZV9wjWe7KUbIoclv7T4V,1
1,1,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,2,4,10,0,0,0,77,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,0,0,120,14,1,0,0,98,1,0,https://dolifehome.com/qu6QURPXit9Dp9ZIRDwgp6T1gen-pgx-qu6QURPXit9Dp9ZIRDwg-ifxMichal.slaweta-isxpkobp.plWq4Z1tP9rbIwpUH,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,120,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,160,16,2,0,0,26,0,0,http://albatross.com.sg/cgi-sys/suspendedpage.cgi?r=bD1odHRwczovL2ZyZWVtb3ZpZS10dndhbGxwYXBlci5jb20vP2NpZD1OekkyTmpNeCZlbT1iV0YwZEdocFlYTkFhV2h0Wld4ekxtNWxkQT09,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,17,1,0,0,88,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,26,17,1,0,1,1,1,0,https://solution-ulys.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,17,1,0,0,88,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,32,17,1,0,1,7,1,0,https://solution-ulys.com/as.php,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,19,0,0,1,8,3,49,1,1,0,3479,0,1,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,37,28,2,0,1,1,1,0,https://trezor-walleett.blogspot.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,19,0,0,1,8,3,49,1,1,0,3479,0,1,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,37,28,2,0,1,1,1,0,https://trezor-walleett.blogspot.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,16,0,0,1,6,3,43,1,1,0,3346,0,1,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,38,29,2,0,1,1,1,0,https://docs-trezorlogin.blogspot.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,16,0,0,1,6,3,43,1,1,0,3346,0,1,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,38,29,2,0,1,1,1,0,https://docs-trezorlogin.blogspot.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,18,0,0,1,8,3,50,1,1,0,3292,0,1,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,37,28,2,0,1,1,1,0,https://trezor-logiinnn.blogspot.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,18,0,0,1,8,3,50,1,1,0,3292,0,1,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,37,28,2,0,1,1,1,0,https://trezor-logiinnn.blogspot.com/,1
1,1,1,0,0,1,0,1,0,0,0,2,2,0,0,2,0,0,3,0,62,16,0,1,0,130,1,3,0,66,0,0,1,0,0,1,16,1,0,0,0,12,0,43,25,2,0,0,10,1,0,https://pereez20111.wixstudio.com/my-site-1,1
1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,37,1,0,0,176,1,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,37,21,1,0,0,8,1,0,https://dwaniqueautosales.com/invite/,1
1,1,1,1,1,1,0,0,1,0,0,7,1,5,0,67,0,0,42,91,18,262,1,1,0,20752,1,42,5,255,0,1,1,1,1,1,7,1,0,0,0,50,0,23,14,1,0,0,1,1,0,https://mesterhazak.hu/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,21,1,0,0,96,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,30,21,1,0,1,1,1,0,https://relais-fr-pickups.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,21,1,0,0,95,0,0,0,8,0,0,0,0,1,0,2,0,0,0,0,0,0,36,21,1,0,1,7,1,0,https://relais-fr-pickups.com/as.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,28,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,2,0,71,8,1,0,0,55,1,0,https://prezo.ai/public/new-prezo--bad2bb65-e81f-475b-96ae-ed6021f8c62e,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,48,1,0,0,92,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,33,24,2,0,0,1,1,0,https://kucoincmlggin.webflow.io/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,7,1,5,5,1,1,1,195,0,7,0,44,0,1,1,0,0,1,10,1,0,0,0,0,0,59,50,2,0,0,1,1,0,https://fcqnbsingyfkvcyvvxarfcpmjwhhempebnaut.blogspot.com/,1
1,1,1,1,1,1,0,0,1,0,0,11,1,1,0,5,0,0,5,0,24,20,0,0,0,248,1,6,1,45,0,0,1,0,0,1,7,0,0,0,0,15,0,47,38,2,0,0,1,1,0,https://cunyrequestcancellationform.weebly.com/,1
1,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,3,12,0,0,0,320,0,0,0,5,0,0,1,0,0,1,3,0,0,0,0,0,0,32,23,2,0,1,1,1,0,https://es-seguridad.webflow.io/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,68,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,43,12,1,0,0,9,1,0,https://scanned.page/p/0QB1iA?id=1U2WyHXIQf,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,14,2,0,0,72,1,0,https://1.gravatar.com/avatar/7ea388e99c030d31512d04b191b5d02b05a1eef2af925064c17c2850a1a07541,1
1,1,1,1,0,1,1,1,1,1,0,8,4,1,0,88,0,0,4,0,23,25,1,0,0,1040,3,4,1,80,0,1,1,0,0,1,5,0,0,0,0,349,0,363,19,2,0,0,21,1,0,https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fview%2Fgmxorie%2Fhome&dsh=S-1256227143%3A1765611825169233&followup=https%3A%2F%2Fsites.google.com%2Fview%2Fgmxorie%2Fhome&ifkv=Ac2yZaXMW8k6S9dSqTI4qQ2plyf1mjZrpk4vVPnoifHbYy8cXb0dK1VvYBhcZQ3g6X9Dv-Xjg4FB&osid=1&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,43,1,1,0,283,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,45,30,2,0,1,7,1,0,https://bridge_trezo-cdn.teachable.com/p/home,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,24,1,0,0,102,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,33,24,1,0,1,1,1,0,https://transit-point-center.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,24,1,0,0,102,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,37,28,2,0,1,1,1,0,https://www.transit-point-center.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,7,8,0,48,1,1,1,4228,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,31,22,2,0,0,1,1,0,https://trezobridge.vercel.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,7,8,0,48,1,1,1,4228,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,31,22,2,0,0,1,1,0,https://trezobridge.vercel.app/,1
1,0,1,1,0,1,0,0,0,0,0,0,2,1,0,21,0,0,6,25,1,49,1,1,1,6247,2,6,1,53,0,1,0,0,0,0,3,0,0,0,0,17,0,38,29,2,0,1,1,1,0,https://en-trezorbridgeapp.vercel.app/,1
1,0,1,1,0,1,0,0,0,0,0,0,2,1,0,21,0,0,6,25,1,49,1,1,1,6247,2,6,1,53,0,1,0,0,0,0,3,0,0,0,0,17,0,38,29,2,0,1,1,1,0,https://en-trezorbridgeapp.vercel.app/,1
1,1,1,1,1,1,1,0,1,0,0,8,1,1,0,2,0,0,2,1,4,16,1,0,0,373,1,2,1,11,0,0,1,0,0,1,3,0,0,0,0,2,0,99,26,2,0,1,65,1,0,https://wildcard.facture-rapide.fr/s/63BZGFSVBWSFCDX7Y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,1
1,1,1,1,1,1,1,1,1,0,0,17,1,1,0,0,0,0,16,0,11,24,0,0,0,404,1,16,1,29,0,0,1,0,0,0,1,0,0,0,0,10,0,35,12,2,0,0,11,1,0,https://ales.nysa.pl:443/media/ppq/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,43,21,1,0,0,14,1,0,https://greenpowerjuicers.com/uu/AmxHsaok5M,1
1,1,1,0,0,1,1,0,1,0,0,3,1,0,0,14,0,0,2,1,4,11,0,1,0,308,1,2,0,13,0,0,1,0,0,1,2,0,0,0,0,0,0,73,24,2,0,0,41,1,0,https://www.engelhardtschmuck.de/hgbutdj/bla1wet/dguyksx/log-in/index.php,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,118,0,1,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,22,13,2,0,0,1,1,0,https://fitlib.mvt.so/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,13,1,0,0,18,1,0,https://mailchimp.com/about/mcsv-static,1
1,1,1,0,1,1,1,0,1,0,0,27,6,0,4,11,0,0,10,1,10,13,1,0,0,671,6,11,0,46,0,0,1,0,0,1,13,0,0,0,0,24,0,42,33,2,0,1,1,1,0,https://literate-happiness-six.vercel.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,6,0,0,3,3,0,59,1,1,0,992,0,3,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0,22,6,1,0,0,8,1,1,https://bit.ly/48wD3yl,1
1,1,0,1,1,1,0,0,1,0,0,4,0,2,0,0,0,6,1,0,11,19,1,0,0,140,0,1,2,5,0,0,1,0,0,0,8,0,0,0,0,2,6,62,28,3,0,0,26,1,0,https://www.portaldasfinancas.gov.pt/pf/html/indisponivel.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,13,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,89,17,3,0,0,18,1,0,https://www.acesso.gov.pt/loginRedirectForm?path=consultaCertidoesForm.action&partID=PFIN,1
1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,6,3,42,1,1,1,925,0,6,1,22,0,0,0,0,0,1,3,0,0,1,1,1,0,33,8,1,0,0,18,0,0,http://boson.pk/neural-forest-23/,1
1,1,1,0,1,1,0,0,0,0,0,6,4,0,6,0,0,0,9,19,3,30,1,0,1,1658,3,9,0,48,0,1,1,0,0,1,2,1,0,0,0,21,0,37,15,1,0,0,14,1,0,https://cryptosecure.uk/withdraw.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,24,1,0,0,59,0,0,http://casinodepositreports.com/casino-news/wp-content/plugins/wp-entire-rootkit/index.php?r=bD1odHRwczovL3NsZXF1aXAuY29tLz9jaWQ9TnpJMk5qTXgmZW09ZDJsbFltdGxMbkJoYzJ4cFoyaEFibUZpZFMxeWJIQXVaR1U9,1
1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,18,1,0,0,167,0,2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,176,18,1,0,0,49,0,0,http://melindaapartman.hu/wp-content/plugins/wp-social-organizer/index.php?r=bD1odHRwczovL2xpa2VseXlvdS5jb20vP2NpZD1OekkyTmpNeCZlbT1hVzVtYjBCelkyaHRhV1F0Wld4bGEzUnlieTVrWlE9PQ=,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,40,4,0,1,29,1,0,https://22102025-secondary.blob.core.windows.net/projetosliberados/index.html?id=450,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,0,22,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,43,18,1,0,1,13,1,0,https://web-access-be.info:443/login_up.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,20,1,0,0,94,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,29,20,1,0,0,1,1,0,https://choisislecreneau.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,20,1,0,0,94,0,1,0,7,0,0,0,0,1,0,2,0,0,0,0,0,0,35,20,1,0,0,7,1,0,https://choisislecreneau.com/as.php,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,19,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,44,35,2,0,1,1,1,0,https://axos-onlinebanking-eight.vercel.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,19,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,44,35,2,0,1,1,1,0,https://axos-onlinebanking-eight.vercel.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,16,10,1,26,1,1,1,2882,0,16,0,25,0,1,0,0,0,0,3,1,0,0,0,27,0,37,28,2,0,1,1,1,0,https://trezor-bridge-cdn.vercel.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,16,10,1,26,1,1,1,2882,0,16,0,25,0,1,0,0,0,0,3,1,0,0,0,27,0,37,28,2,0,1,1,1,0,https://trezor-bridge-cdn.vercel.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,14,0,0,4,16,0,55,1,1,1,5856,0,4,1,0,0,1,0,0,0,0,8,1,0,0,0,0,0,30,21,2,0,0,1,1,0,https://trezosuite.vercel.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,14,0,0,4,16,0,55,1,1,1,5856,0,4,1,0,0,1,0,0,0,0,8,1,0,0,0,0,0,30,21,2,0,0,1,1,0,https://trezosuite.vercel.app/,1
